model_id_1,model_id_2,same_lineage,same_architecture,same_family,different_architecture,hard_negative
B004,C023,False,False,False,True,False
B004,C024,False,False,False,True,False
B004,C025,False,False,False,True,False
B004,C026,False,False,False,True,False
B004,C027,False,False,False,True,False
B004,C028,False,False,False,True,False
B004,C029,False,False,False,True,False
B004,C030,False,False,False,True,False
B004,C031,False,False,False,True,False
B004,C032,False,False,False,True,False
B004,C033,False,False,False,True,False
B004,C034,False,False,False,True,False
B004,C035,False,False,False,True,False
B004,C036,False,False,False,True,False
B004,C037,False,False,False,True,False
B004,C038,False,False,False,True,False
B004,C039,False,False,False,True,False
B004,C040,False,False,False,True,False
B004,C041,False,False,False,True,False
B004,C042,False,False,False,True,False
B004,C043,False,False,False,True,False
B004,C044,False,False,False,True,False
B004,C045,False,False,False,True,False
B004,C046,False,False,False,True,False
B004,C047,False,False,False,True,False
B004,C048,False,False,False,True,False
B004,C049,False,False,False,True,False
B004,C050,False,False,False,True,False
B004,C051,False,False,False,True,False
B004,C052,False,False,False,True,False
B004,C053,False,False,False,True,False
B004,C054,False,False,False,True,False
B004,C055,False,False,False,True,False
B004,C056,False,False,False,True,False
B004,C057,False,False,False,True,False
B004,C058,False,False,False,True,False
B004,C059,False,False,False,True,False
B004,C060,False,False,False,True,False
B004,C061,False,False,False,True,False
B004,C062,False,False,False,True,False
B004,C063,False,False,False,True,False
B004,C064,False,False,False,True,False
B004,C065,False,False,False,True,False
B004,C066,False,False,False,True,False
B004,C067,False,False,False,True,False
B004,C068,False,False,False,True,False
B004,C069,False,False,False,True,False
B004,C070,False,False,False,True,False
B004,C071,False,False,False,True,False
B004,C072,False,False,False,True,False
B004,C073,False,False,False,True,False
B004,C074,False,False,False,True,False
B004,C075,False,False,False,True,False
B004,C076,False,False,False,True,False
B004,C077,False,False,False,True,False
B004,C078,False,False,False,True,False
B004,C079,False,False,False,True,False
B004,C080,False,False,False,True,False
B004,C081,False,False,False,True,False
B004,C082,False,False,False,True,False
B004,C083,False,False,False,True,False
B004,C084,False,False,False,True,False
B004,C085,False,False,False,True,False
B004,C086,False,False,False,True,False
B004,C087,False,False,False,True,False
B004,C088,False,False,False,True,False
B004,C089,False,False,False,True,False
B004,C090,False,False,False,True,False
B004,C091,False,False,False,True,False
B004,C092,False,False,False,True,False
B004,C093,False,False,False,True,False
B004,C094,False,False,False,True,False
B004,C095,False,False,False,True,False
B004,C096,False,False,False,True,False
B004,C097,False,False,False,True,False
B004,C098,False,False,False,True,False
B004,C099,False,False,False,True,False
B004,C100,False,False,False,True,False
B004,C101,False,False,False,True,False
B004,C102,False,False,False,True,False
B004,C103,False,False,False,True,False
B004,C104,False,False,False,True,False
B004,C105,False,False,False,True,False
B004,C106,False,False,False,True,False
B004,C107,False,False,False,True,False
B004,C108,False,False,False,True,False
B004,C109,False,False,False,True,False
B004,C110,False,False,False,True,False
B004,C111,False,False,False,True,False
B004,C112,False,False,False,True,False
B004,C113,False,False,False,True,False
B004,C114,False,False,False,True,False
B004,C115,False,False,False,True,False
B004,C116,False,False,False,True,False
B004,C117,False,False,False,True,False
B004,C118,False,False,False,True,False
B004,C119,False,False,False,True,False
B004,C120,False,False,False,True,False
B005,B006,False,True,True,False,True
B005,B007,False,True,True,False,True
B005,B008,False,True,True,False,True
B005,B009,False,True,True,False,True
B005,B010,False,True,True,False,True
B005,B011,False,True,True,False,True
B005,B012,False,True,True,False,True
B005,B013,False,True,True,False,True
B005,B014,False,True,True,False,True
B005,B015,False,True,True,False,True
B005,B016,False,True,True,False,True
B005,B017,False,True,True,False,True
B005,B018,False,True,True,False,True
B005,B019,False,True,True,False,True
B005,B020,False,True,True,False,True
B005,B021,False,True,True,False,True
B005,B022,False,True,True,False,True
B005,B023,False,True,True,False,True
B005,B024,False,True,True,False,True
B005,B025,False,True,True,False,True
B005,B026,False,True,True,False,True
B005,B027,False,True,True,False,True
B005,B028,False,True,True,False,True
B005,B029,False,True,True,False,True
B005,B030,False,True,True,False,True
B005,B2_001,False,False,True,True,False
B005,B2_002,False,False,True,True,False
B005,B2_003,False,False,True,True,False
B005,B2_004,False,False,True,True,False
B005,B2_005,False,False,True,True,False
B005,B2_006,False,False,True,True,False
B005,B2_007,False,False,True,True,False
B005,B2_008,False,False,True,True,False
B005,B2_009,False,False,True,True,False
B005,B2_010,False,False,True,True,False
B005,B2_011,False,False,True,True,False
B005,B2_012,False,False,True,True,False
B005,B2_013,False,False,True,True,False
B005,B2_014,False,False,True,True,False
B005,B2_015,False,False,True,True,False
B005,B2_016,False,False,True,True,False
B005,B2_017,False,False,True,True,False
B005,B2_018,False,False,True,True,False
B005,B2_019,False,False,True,True,False
B005,B2_020,False,False,True,True,False
B005,B2_021,False,False,True,True,False
B005,B2_022,False,False,True,True,False
B005,B2_023,False,False,True,True,False
B005,B2_024,False,False,True,True,False
B005,B2_025,False,False,True,True,False
B005,B2_026,False,False,True,True,False
B005,B2_027,False,False,True,True,False
B005,B2_028,False,False,True,True,False
B005,B2_029,False,False,True,True,False
B005,B2_030,False,False,True,True,False
B005,C001,False,False,False,True,False
B005,C002,False,False,False,True,False
B005,C003,False,False,False,True,False
B005,C004,False,False,False,True,False
B005,C005,False,False,True,True,False
B005,C006,False,False,True,True,False
B005,C007,False,False,True,True,False
B005,C008,False,False,True,True,False
B005,C009,False,False,True,True,False
B005,C010,False,False,True,True,False
B005,C011,False,False,True,True,False
B005,C012,False,False,True,True,False
B005,C013,False,False,True,True,False
B005,C014,False,False,True,True,False
B005,C015,False,False,True,True,False
B005,C016,False,False,True,True,False
B005,C017,False,False,False,True,False
B005,C018,False,False,False,True,False
B005,C019,False,False,False,True,False
B005,C020,False,False,False,True,False
B005,C021,False,False,False,True,False
B005,C022,False,False,False,True,False
B005,C023,False,False,False,True,False
B005,C024,False,False,False,True,False
B005,C025,False,False,False,True,False
B005,C026,False,False,False,True,False
B005,C027,False,False,False,True,False
B005,C028,False,False,False,True,False
B005,C029,False,False,False,True,False
B005,C030,False,False,False,True,False
B005,C031,False,False,False,True,False
B005,C032,False,False,False,True,False
B005,C033,False,False,False,True,False
B005,C034,False,False,False,True,False
B005,C035,False,False,False,True,False
B005,C036,False,False,False,True,False
B005,C037,False,False,False,True,False
B005,C038,False,False,False,True,False
B005,C039,False,False,False,True,False
B005,C040,False,False,False,True,False
B005,C041,False,False,False,True,False
B005,C042,False,False,False,True,False
B005,C043,False,False,False,True,False
B005,C044,False,False,False,True,False
B005,C045,False,False,False,True,False
B005,C046,False,False,False,True,False
B005,C047,False,False,False,True,False
B005,C048,False,False,False,True,False
B005,C049,False,False,False,True,False
B005,C050,False,False,False,True,False
B005,C051,False,False,False,True,False
B005,C052,False,False,False,True,False
B005,C053,False,False,False,True,False
B005,C054,False,False,False,True,False
B005,C055,False,False,False,True,False
B005,C056,False,False,False,True,False
B005,C057,False,False,False,True,False
B005,C058,False,False,False,True,False
B005,C059,False,False,False,True,False
B005,C060,False,False,False,True,False
B005,C061,False,False,False,True,False
B005,C062,False,False,False,True,False
B005,C063,False,False,False,True,False
B005,C064,False,False,False,True,False
B005,C065,False,False,False,True,False
B005,C066,False,False,False,True,False
B005,C067,False,False,False,True,False
B005,C068,False,False,False,True,False
B005,C069,False,False,False,True,False
B005,C070,False,False,False,True,False
B005,C071,False,False,False,True,False
B005,C072,False,False,False,True,False
B005,C073,False,False,False,True,False
B005,C074,False,False,False,True,False
B005,C075,False,False,False,True,False
B005,C076,False,False,False,True,False
B005,C077,False,False,False,True,False
B005,C078,False,False,False,True,False
B005,C079,False,False,False,True,False
B005,C080,False,False,False,True,False
B005,C081,False,False,False,True,False
B005,C082,False,False,False,True,False
B005,C083,False,False,False,True,False
B005,C084,False,False,False,True,False
B005,C085,False,False,False,True,False
B005,C086,False,False,False,True,False
B005,C087,False,False,False,True,False
B005,C088,False,False,False,True,False
B005,C089,False,False,False,True,False
B005,C090,False,False,False,True,False
B005,C091,False,False,False,True,False
B005,C092,False,False,False,True,False
B005,C093,False,False,False,True,False
B005,C094,False,False,False,True,False
B005,C095,False,False,False,True,False
B005,C096,False,False,False,True,False
B005,C097,False,False,False,True,False
B005,C098,False,False,False,True,False
B005,C099,False,False,False,True,False
B005,C100,False,False,False,True,False
B005,C101,False,False,False,True,False
B005,C102,False,False,False,True,False
B005,C103,False,False,False,True,False
B005,C104,False,False,False,True,False
B005,C105,False,False,False,True,False
B005,C106,False,False,False,True,False
B005,C107,False,False,False,True,False
B005,C108,False,False,False,True,False
B005,C109,False,False,False,True,False
B005,C110,False,False,False,True,False
B005,C111,False,False,False,True,False
B005,C112,False,False,False,True,False
B005,C113,False,False,False,True,False
B005,C114,False,False,False,True,False
B005,C115,False,False,False,True,False
B005,C116,False,False,False,True,False
B005,C117,False,False,False,True,False
B005,C118,False,False,False,True,False
B005,C119,False,False,False,True,False
B005,C120,False,False,False,True,False
B006,B007,False,True,True,False,True
B006,B008,False,True,True,False,True
B006,B009,False,True,True,False,True
B006,B010,False,True,True,False,True
B006,B011,False,True,True,False,True
B006,B012,False,True,True,False,True
B006,B013,False,True,True,False,True
B006,B014,False,True,True,False,True
B006,B015,False,True,True,False,True
B006,B016,False,True,True,False,True
B006,B017,False,True,True,False,True
B006,B018,False,True,True,False,True
B006,B019,False,True,True,False,True
B006,B020,False,True,True,False,True
B006,B021,False,True,True,False,True
B006,B022,False,True,True,False,True
B006,B023,False,True,True,False,True
B006,B024,False,True,True,False,True
B006,B025,False,True,True,False,True
B006,B026,False,True,True,False,True
B006,B027,False,True,True,False,True
B006,B028,False,True,True,False,True
B006,B029,False,True,True,False,True
B006,B030,False,True,True,False,True
B006,B2_001,False,False,True,True,False
B006,B2_002,False,False,True,True,False
B006,B2_003,False,False,True,True,False
B006,B2_004,False,False,True,True,False
B006,B2_005,False,False,True,True,False
B006,B2_006,False,False,True,True,False
B006,B2_007,False,False,True,True,False
B006,B2_008,False,False,True,True,False
B006,B2_009,False,False,True,True,False
